Run #,Timestamp,Confidence,Label
1,2025-04-07 15:34:43,70.03,Unknown
2,2025-04-07 15:34:43,68.45,Unknown
3,2025-04-07 15:34:43,70.87,Unknown
4,2025-04-07 15:34:43,68.6,Unknown
5,2025-04-07 15:34:43,69.31,Unknown
6,2025-04-07 15:34:43,70.23,Unknown
7,2025-04-07 15:34:43,67.35,Unknown
8,2025-04-07 15:34:44,69.94,Unknown
9,2025-04-07 15:34:44,70.99,Unknown
10,2025-04-07 15:34:44,69.34,Unknown
11,2025-04-07 15:34:44,67.04,Unknown
12,2025-04-07 15:34:44,67.08,Unknown
13,2025-04-07 15:34:44,68.98,Unknown
14,2025-04-07 15:34:44,71.9,Unknown
15,2025-04-07 15:34:44,72.12,Unknown
16,2025-04-07 15:34:44,69.9,Unknown
17,2025-04-07 15:34:44,72.15,Unknown
18,2025-04-07 15:34:44,67.48,Unknown
19,2025-04-07 15:34:44,70.2,Unknown
20,2025-04-07 15:34:44,70.3,Unknown
21,2025-04-07 15:34:44,71.49,Unknown
22,2025-04-07 15:34:44,67.7,Unknown
23,2025-04-07 15:34:44,71.52,Unknown
24,2025-04-07 15:34:44,69.66,Unknown
25,2025-04-07 15:34:44,69.79,Unknown
26,2025-04-07 15:34:44,68.91,Unknown
27,2025-04-07 15:34:44,70.14,Unknown
28,2025-04-07 15:34:44,68.76,Unknown
29,2025-04-07 15:34:44,67.13,Unknown
30,2025-04-07 15:34:44,67.2,Unknown
31,2025-04-07 15:34:44,67.96,Unknown
32,2025-04-07 15:34:44,70.24,Unknown
33,2025-04-07 15:34:44,70.62,Unknown
34,2025-04-07 15:34:44,70.82,Unknown
35,2025-04-07 15:34:44,71.24,Unknown
36,2025-04-07 15:34:44,74.46,Unknown
37,2025-04-07 15:34:44,71.61,Unknown
38,2025-04-07 15:34:45,72.73,Unknown
39,2025-04-07 15:34:45,68.48,Unknown
40,2025-04-07 15:34:45,67.55,Unknown
41,2025-04-07 15:34:45,71.86,Unknown
42,2025-04-07 15:34:45,67.21,Unknown
43,2025-04-07 15:34:45,71.95,Unknown
44,2025-04-07 15:34:45,69.9,Unknown
45,2025-04-07 15:34:45,67.99,Unknown
46,2025-04-07 15:34:45,68.38,Unknown
47,2025-04-07 15:34:45,68.38,Unknown
48,2025-04-07 15:34:45,70.45,Unknown
49,2025-04-07 15:34:45,70.74,Unknown
50,2025-04-07 15:34:45,76.34,Unknown
51,2025-04-07 15:34:45,74.47,Unknown
52,2025-04-07 15:34:45,76.02,Unknown
53,2025-04-07 15:34:45,78.28,Unknown
54,2025-04-07 15:34:45,76.51,Unknown
55,2025-04-07 15:34:45,72.65,Unknown
56,2025-04-07 15:34:45,74.79,Unknown
57,2025-04-07 15:34:45,71.7,Unknown
58,2025-04-07 15:34:45,73.17,Unknown
59,2025-04-07 15:34:45,73.38,Unknown
60,2025-04-07 15:34:45,75.53,Unknown
61,2025-04-07 15:34:45,74.27,Unknown
62,2025-04-07 15:34:45,68.85,Unknown
63,2025-04-07 15:34:45,70.15,Unknown
64,2025-04-07 15:34:45,68.59,Unknown
65,2025-04-07 15:34:45,69.82,Unknown
66,2025-04-07 15:34:45,72.94,Unknown
67,2025-04-07 15:34:45,71.72,Unknown
68,2025-04-07 15:34:45,69.91,Unknown
69,2025-04-07 15:34:46,70.37,Unknown
70,2025-04-07 15:34:46,68.44,Unknown
71,2025-04-07 15:34:46,67.97,Unknown
72,2025-04-07 15:34:46,69.13,Unknown
73,2025-04-07 15:34:46,71.46,Unknown
74,2025-04-07 15:34:46,67.0,Unknown
75,2025-04-07 15:34:46,67.01,Unknown
76,2025-04-07 15:34:46,66.77,Unknown
77,2025-04-07 15:34:46,67.48,Unknown
78,2025-04-07 15:34:46,66.67,Unknown
79,2025-04-07 15:34:46,65.98,Unknown
80,2025-04-07 15:34:46,66.47,Unknown
81,2025-04-07 15:34:46,66.18,Unknown
82,2025-04-07 15:34:46,67.54,Unknown
83,2025-04-07 15:34:46,66.14,Unknown
84,2025-04-07 15:34:46,66.4,Unknown
85,2025-04-07 15:34:46,67.28,Unknown
86,2025-04-07 15:34:46,67.32,Unknown
87,2025-04-07 15:34:46,67.11,Unknown
88,2025-04-07 15:34:46,66.37,Unknown
89,2025-04-07 15:34:46,65.79,Unknown
90,2025-04-07 15:34:46,65.39,Unknown
91,2025-04-07 15:34:46,64.79,Unknown
92,2025-04-07 15:34:46,65.7,Unknown
93,2025-04-07 15:34:46,64.63,Unknown
94,2025-04-07 15:34:46,66.23,Unknown
95,2025-04-07 15:34:46,70.06,Unknown
96,2025-04-07 15:34:46,68.68,Unknown
97,2025-04-07 15:34:46,68.58,Unknown
98,2025-04-07 15:34:47,65.23,Unknown
99,2025-04-07 15:34:47,68.43,Unknown
100,2025-04-07 15:34:47,64.75,Unknown
101,2025-04-07 15:34:47,65.64,Unknown
102,2025-04-07 15:34:47,64.98,Unknown
103,2025-04-07 15:34:47,65.0,Unknown
104,2025-04-07 15:34:47,64.56,Unknown
105,2025-04-07 15:34:47,65.82,Unknown
106,2025-04-07 15:34:47,66.64,Unknown
107,2025-04-07 15:34:47,65.11,Unknown
108,2025-04-07 15:34:47,64.67,Unknown
109,2025-04-07 15:34:47,64.11,Unknown
110,2025-04-07 15:34:47,66.19,Unknown
111,2025-04-07 15:34:47,65.89,Unknown
112,2025-04-07 15:34:47,65.49,Unknown
113,2025-04-07 15:34:47,66.38,Unknown
114,2025-04-07 15:34:47,64.47,Unknown
115,2025-04-07 15:34:47,67.31,Unknown
116,2025-04-07 15:34:47,68.06,Unknown
117,2025-04-07 15:34:47,66.85,Unknown
118,2025-04-07 15:34:47,68.95,Unknown
119,2025-04-07 15:34:47,69.97,Unknown
120,2025-04-07 15:34:47,65.19,Unknown
121,2025-04-07 15:34:47,69.05,Unknown
122,2025-04-07 15:34:47,64.53,Unknown
123,2025-04-07 15:34:47,65.99,Unknown
124,2025-04-07 15:34:47,68.31,Unknown
125,2025-04-07 15:34:47,61.82,Unknown
126,2025-04-07 15:34:47,69.23,Unknown
127,2025-04-07 15:34:47,68.54,Unknown
128,2025-04-07 15:34:47,66.99,Unknown
129,2025-04-07 15:34:48,68.26,Unknown
130,2025-04-07 15:34:48,64.53,Unknown
131,2025-04-07 15:34:48,62.04,Unknown
132,2025-04-07 15:34:48,62.73,Unknown
133,2025-04-07 15:34:48,61.91,Unknown
134,2025-04-07 15:34:48,61.52,Unknown
135,2025-04-07 15:34:48,60.68,Unknown
136,2025-04-07 15:34:48,59.58,Unknown
137,2025-04-07 15:34:48,61.02,Unknown
138,2025-04-07 15:34:48,59.57,Unknown
139,2025-04-07 15:34:48,58.17,Unknown
140,2025-04-07 15:34:48,59.24,Unknown
141,2025-04-07 15:34:48,60.55,Unknown
142,2025-04-07 15:34:48,61.0,Unknown
143,2025-04-07 15:34:48,64.08,Unknown
144,2025-04-07 15:34:48,68.21,Unknown
145,2025-04-07 15:34:48,68.16,Unknown
146,2025-04-07 15:34:48,72.34,Unknown
147,2025-04-07 15:34:48,68.0,Unknown
148,2025-04-07 15:34:48,65.51,Unknown
149,2025-04-07 15:34:48,65.99,Unknown
150,2025-04-07 15:34:48,69.46,Unknown
151,2025-04-07 15:34:48,70.16,Unknown
152,2025-04-07 15:34:48,72.55,Unknown
153,2025-04-07 15:34:48,69.64,Unknown
154,2025-04-07 15:34:48,68.84,Unknown
155,2025-04-07 15:34:48,66.27,Unknown
156,2025-04-07 15:34:48,68.09,Unknown
157,2025-04-07 15:34:49,71.66,Unknown
158,2025-04-07 15:34:49,72.72,Unknown
159,2025-04-07 15:34:49,74.91,Unknown
160,2025-04-07 15:34:49,67.54,Unknown
161,2025-04-07 15:34:49,71.26,Unknown
162,2025-04-07 15:34:49,71.62,Unknown
163,2025-04-07 15:34:49,67.69,Unknown
164,2025-04-07 15:34:49,66.67,Unknown
165,2025-04-07 15:34:49,68.48,Unknown
166,2025-04-07 15:34:49,68.77,Unknown
167,2025-04-07 15:34:49,68.14,Unknown
168,2025-04-07 15:34:49,68.58,Unknown
169,2025-04-07 15:34:49,65.83,Unknown
170,2025-04-07 15:34:49,63.43,Unknown
171,2025-04-07 15:34:49,63.39,Unknown
172,2025-04-07 15:34:50,63.19,Unknown
173,2025-04-07 15:34:50,61.74,Unknown
174,2025-04-07 15:34:50,62.89,Unknown
175,2025-04-07 15:34:50,64.59,Unknown
176,2025-04-07 15:34:50,60.63,Unknown
177,2025-04-07 15:34:51,65.79,Unknown
178,2025-04-07 15:34:51,65.91,Unknown
179,2025-04-07 15:34:51,65.6,Unknown
180,2025-04-07 15:34:51,65.31,Unknown
181,2025-04-07 15:34:51,63.87,Unknown
182,2025-04-07 15:34:51,64.75,Unknown
183,2025-04-07 15:34:51,62.35,Unknown
184,2025-04-07 15:34:51,65.38,Unknown
185,2025-04-07 15:34:51,65.76,Unknown
186,2025-04-07 15:34:51,63.3,Unknown
187,2025-04-07 15:34:51,58.77,Unknown
188,2025-04-07 15:34:51,62.2,Unknown
189,2025-04-07 15:34:51,63.38,Unknown
190,2025-04-07 15:34:51,62.95,Unknown
191,2025-04-07 15:34:51,67.12,Unknown
192,2025-04-07 15:34:51,64.93,Unknown
193,2025-04-07 15:34:51,67.4,Unknown
194,2025-04-07 15:34:51,65.44,Unknown
195,2025-04-07 15:34:52,65.36,Unknown
196,2025-04-07 15:34:52,67.68,Unknown
197,2025-04-07 15:34:52,67.1,Unknown
198,2025-04-07 15:34:52,65.57,Unknown
199,2025-04-07 15:34:52,67.0,Unknown
200,2025-04-07 15:34:52,66.75,Unknown
201,2025-04-07 15:34:52,66.72,Unknown
202,2025-04-07 15:34:52,65.8,Unknown
203,2025-04-07 15:34:52,63.85,Unknown
204,2025-04-07 15:34:52,63.0,Unknown
205,2025-04-07 15:34:52,62.97,Unknown
206,2025-04-07 15:34:52,63.06,Unknown
207,2025-04-07 15:34:52,65.92,Unknown
208,2025-04-07 15:34:52,63.39,Unknown
209,2025-04-07 15:34:52,62.38,Unknown
210,2025-04-07 15:34:52,64.87,Unknown
211,2025-04-07 15:34:52,64.45,Unknown
212,2025-04-07 15:34:52,62.74,Unknown
213,2025-04-07 15:34:52,64.92,Unknown
214,2025-04-07 15:34:52,63.22,Unknown
215,2025-04-07 15:34:52,61.41,Unknown
216,2025-04-07 15:34:52,61.85,Unknown
217,2025-04-07 15:34:52,62.67,Unknown
218,2025-04-07 15:34:52,62.8,Unknown
219,2025-04-07 15:34:52,62.66,Unknown
220,2025-04-07 15:34:52,62.65,Unknown
221,2025-04-07 15:34:52,62.29,Unknown
222,2025-04-07 15:34:52,62.24,Unknown
223,2025-04-07 15:34:52,63.3,Unknown
224,2025-04-07 15:34:53,62.05,Unknown
225,2025-04-07 15:34:53,62.34,Unknown
226,2025-04-07 15:34:53,62.35,Unknown
227,2025-04-07 15:34:53,62.24,Unknown
228,2025-04-07 15:34:53,62.21,Unknown
229,2025-04-07 15:34:53,62.81,Unknown
230,2025-04-07 15:34:53,63.7,Unknown
231,2025-04-07 15:34:53,62.73,Unknown
232,2025-04-07 15:34:53,63.46,Unknown
233,2025-04-07 15:34:53,63.63,Unknown
234,2025-04-07 15:34:53,62.87,Unknown
235,2025-04-07 15:34:53,61.7,Unknown
236,2025-04-07 15:34:53,64.68,Unknown
237,2025-04-07 15:34:53,62.22,Unknown
238,2025-04-07 15:34:53,63.87,Unknown
239,2025-04-07 15:34:53,63.03,Unknown
240,2025-04-07 15:34:53,65.99,Unknown
241,2025-04-07 15:34:53,67.68,Unknown
242,2025-04-07 15:34:53,64.37,Unknown
243,2025-04-07 15:34:53,66.74,Unknown
244,2025-04-07 15:34:53,65.87,Unknown
245,2025-04-07 15:34:53,65.39,Unknown
246,2025-04-07 15:34:53,67.13,Unknown
247,2025-04-07 15:34:53,65.53,Unknown
248,2025-04-07 15:34:53,63.92,Unknown
249,2025-04-07 15:34:53,62.27,Unknown
250,2025-04-07 15:34:53,67.64,Unknown
251,2025-04-07 15:34:53,66.75,Unknown
252,2025-04-07 15:34:53,66.26,Unknown
253,2025-04-07 15:34:53,64.23,Unknown
254,2025-04-07 15:34:53,67.01,Unknown
255,2025-04-07 15:34:54,68.0,Unknown
256,2025-04-07 15:34:54,66.93,Unknown
257,2025-04-07 15:34:54,67.06,Unknown
258,2025-04-07 15:34:54,64.7,Unknown
259,2025-04-07 15:34:54,65.77,Unknown
260,2025-04-07 15:34:54,66.29,Unknown
261,2025-04-07 15:34:54,68.1,Unknown
262,2025-04-07 15:34:54,63.17,Unknown
263,2025-04-07 15:34:54,62.49,Unknown
264,2025-04-07 15:34:54,65.51,Unknown
265,2025-04-07 15:34:54,61.33,Unknown
266,2025-04-07 15:34:54,62.48,Unknown
267,2025-04-07 15:34:54,63.88,Unknown
268,2025-04-07 15:34:54,62.08,Unknown
269,2025-04-07 15:34:54,62.81,Unknown
270,2025-04-07 15:34:54,63.6,Unknown
271,2025-04-07 15:34:54,64.26,Unknown
272,2025-04-07 15:34:54,62.56,Unknown
273,2025-04-07 15:34:54,63.15,Unknown
274,2025-04-07 15:34:54,62.98,Unknown
275,2025-04-07 15:34:54,62.21,Unknown
276,2025-04-07 15:34:54,63.52,Unknown
277,2025-04-07 15:34:54,64.22,Unknown
278,2025-04-07 15:34:54,63.74,Unknown
279,2025-04-07 15:34:54,63.49,Unknown
280,2025-04-07 15:34:54,63.73,Unknown
281,2025-04-07 15:34:54,63.32,Unknown
282,2025-04-07 15:34:54,62.49,Unknown
283,2025-04-07 15:34:54,62.63,Unknown
284,2025-04-07 15:34:55,62.32,Unknown
285,2025-04-07 15:34:55,63.73,Unknown
286,2025-04-07 15:34:55,63.77,Unknown
287,2025-04-07 15:34:55,62.86,Unknown
288,2025-04-07 15:34:55,62.12,Unknown
289,2025-04-07 15:34:55,63.16,Unknown
290,2025-04-07 15:34:55,63.27,Unknown
291,2025-04-07 15:34:55,65.02,Unknown
292,2025-04-07 15:34:55,64.25,Unknown
293,2025-04-07 15:34:55,65.05,Unknown
294,2025-04-07 15:34:55,62.41,Unknown
295,2025-04-07 15:34:55,64.85,Unknown
296,2025-04-07 15:34:55,61.48,Unknown
